0 0 0 ...OOO...BCPAA.BCP..QDDP..QEE...QRRR  
1 1 0 ..OOO....BCPAA.BCP..QDDP..QEE...QRRR O99  
1 1 0 OOO......BCPAA.BCP..QDDP..QEE...QRRR O97  
1 1 0 ...OOO..QBCPAAQBCP..QDDP...EE....RRR Q98  
1 1 0 ...OOO...BCPAA.BCP..QDDP..Q.EE..QRRR E99  
1 1 0 ...OOO...BCPAAQBCP..QDDP..QEE....RRR Q99  
1 1 0 .OOO.....BCPAA.BCP..QDDP..QEE...QRRR O98  
1 1 0 ...OOO...BCP.AABCP..QDDP..QEE...QRRR A99  
1 1 0 ...OOO...BC.AA.BCP..QDDP..QEEP..QRRR P99  
1 1 0 ..QOOO..QBCPAAQBCP...DDP...EE....RRR Q97  
2 2 0 ..OOO....BCPAA.BCP..QDDP..Q.EE..QRRR E99 O99  
2 2 0 OOO.C....BCPAA.B.P..QDDP..QEE...QRRR C99 O97  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE.RRR... R97 Q98  
2 2 0 ...OOO...BCPAAQBCP..QDDP..Q.EE...RRR Q99 E99  
2 2 0 ..QOOO..QBC.AAQBCP...DDP...EEP...RRR Q97 P99  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE.RRR... R97 Q97  
2 2 0 ...OOO...BCP.AABCP..QDDP..Q.EE..QRRR A99 E99  
2 2 0 OOOB.....BCPAA..CP..QDDP..QEE...QRRR B99 O97  
2 2 0 .OOO.....BCPAA.BCP..QDDP..Q.EE..QRRR O98 E99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE..RRR.. R98 Q98  
2 2 0 ..OOO...QBCPAAQBCP..QDDP...EE....RRR Q98 O99  
2 2 0 OOO......BCPAA.BCP..QDDP..Q.EE..QRRR E99 O97  
2 2 0 ...OOO..QBCPAAQBCP..QDDP...EE...RRR. R99 Q98  
2 2 0 ...OOO..QBCPAAQBCP..QDDPEE.......RRR E97 Q98  
2 2 0 ..OOO....BCPAAQBCP..QDDP..QEE....RRR Q99 O99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP.EE......RRR E98 Q98  
2 2 0 ...OOO..QBCPAAQBCP..QDDP..EE.....RRR E99 Q98  
2 2 0 ..OOO....BCP.AABCP..QDDP..QEE...QRRR A99 O99  
2 2 0 ...OOO..QBCPAAQBCP..QDDP....EE...RRR E99 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP....EE...RRR Q97 E99  
2 2 0 ...OOO...BC..AABCP..QDDP..QEEP..QRRR P99 A99  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE..RRR.. R98 Q97  
2 2 0 ...OOO..QBC.AAQBCP..QDDP...EEP...RRR P99 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP...EE...RRR. R99 Q97  
2 2 0 ..QOOO..QBCPAAQBCP...DDPEE.......RRR E97 Q97  
2 2 0 ..OOO....BC.AA.BCP..QDDP..QEEP..QRRR P99 O99  
2 2 0 .OOO....QBCPAAQBCP..QDDP...EE....RRR O98 Q98  
2 2 0 ..QOOO..QBCPAAQBCP...DDP.EE......RRR E98 Q97  
2 2 0 ..QOOO..QBCPAAQBCP...DDP..EE.....RRR E99 Q97  
2 2 0 OOO.....QBCPAAQBCP..QDDP...EE....RRR Q98 O97  
2 2 0 ..QOOO..QBCPAAQBCPDD...P...EE....RRR D97 Q97  
2 2 0 ..QOOO..QBCPAAQBCP.DD..P...EE....RRR D98 Q97  
2 2 0 ..OOOP...BCPAA.BCP..QDD...QEE...QRRR P99 O99  
2 2 0 OOO......BCPAAQBCP..QDDP..QEE....RRR Q99 O97  
2 2 0 .OOO.....BC.AA.BCP..QDDP..QEEP..QRRR P99 O98  
2 2 0 ..QOOO..QBCPAAQBCP..DD.P...EE....RRR D99 Q97  
2 2 0 .OOO.....BCP.AABCP..QDDP..QEE...QRRR A99 O98  
2 2 0 OOO......BCP.AABCP..QDDP..QEE...QRRR A99 O97  
2 2 0 .OOO.P...BCPAA.BCP..QDD...QEE...QRRR P99 O98  
2 2 0 .OOOC....BCPAA.B.P..QDDP..QEE...QRRR C99 O98  
2 2 0 OOO......BC.AA.BCP..QDDP..QEEP..QRRR P99 O97  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE..RRR.. R98 Q99  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE.RRR... R97 Q99  
2 2 0 ...OOO...BCPAAQBCP..QDDP..QEE...RRR. R99 Q99  
2 2 0 OOO..P...BCPAA.BCP..QDD...QEE...QRRR P99 O97  
2 2 0 ...OOO...BC.AAQBCP..QDDP..QEEP...RRR P99 Q99  
2 2 0 .OOO.....BCPAAQBCP..QDDP..QEE....RRR O98 Q99  
4 4 0 ..QOOO..QBCPAAQBCP.DD..PEE....RRR... D98 E97 R97 Q97  
4 4 0 OOO.....QBCPAAQBCP..QDDP.EE....RRR.. R98 O97 E98 Q98  
4 4 0 .OOO....QBCPAAQBCP..QDDP.EE....RRR.. R98 O98 E98 Q98  
4 4 0 ..QOOO..QBCPAAQBCP..DD.PEE....RRR... D99 E97 R97 Q97  
4 4 0 ..QOOO..QBCPAAQBCPDD...PEE....RRR... D97 E97 R97 Q97  
4 4 0 ...OOO...BC.AA.BCP..QDDPEEQ..P..QRRR Q96 P99 E97 Q98  
4 4 0 ..QOOO..QBC.AAQBC....DDPEE...PRRR..P P98 E97 R97 Q97  
4 4 0 OOO.....QBC.AAQBC...QDDP...EEPRRR..P O97 P98 R97 Q98  
4 4 0 ..QOOO..QBC.AAQBCP...DDPEE...PRRR... P99 E97 R97 Q97  
4 4 0 .OOO.....BCPAAQBCP..QDDP..Q.EERRR... O98 R97 Q99 E99  
4 4 0 ..OOO....BCPAAQBCP..QDDP..Q.EE.RRR.. E99 R98 Q99 O99  
4 4 0 .OOO....QBC.AAQBCP..QDDP...EEPRRR... O98 P99 R97 Q98  
4 4 0 OOO......BCPAAQBCP..QDDP..Q.EERRR... O97 R97 Q99 E99  
4 4 0 ..OOO...QBC.AAQBCP..QDDP...EEPRRR... O99 P99 R97 Q98  
4 4 0 ..OOO....BC.AAQBC...QDDP..QEEP.RRR.P P98 R98 Q99 O99  
4 4 0 OOO.....QBC.AAQBCP..QDDP...EEPRRR... O97 P99 R97 Q98  
4 4 0 ..OOO....BC.AAQBCP..QDDP..QEEP.RRR.. P99 R98 Q99 O99  
4 4 0 ..OOOP...BCPAAQBCP..QDD...QEE..RRR.. P99 R98 Q99 O99  
4 4 0 ..OOO....BCPAAQBCP..QDDP..Q.EE..RRR. E99 R99 Q99 O99  
4 4 0 OOO..P..QBCPAAQBCP..QDD....EE.RRR... P99 O97 R97 Q98  
4 4 0 ..QOOO..QBC.AAQBCP...DDP.EE..PRRR... E98 R97 Q97 P99  
4 4 0 .OOO....QBCPAAQBCP..QDDP.EE.....RRR. R99 O98 E98 Q98  
4 4 0 .OOO....QBC.AAQBCP..QDDP.EE..P...RRR P99 O98 E98 Q98  
4 4 0 ..OOO....BC.AAQBC...QDDP..QEEP..RRRP P98 R99 Q99 O99  
4 4 0 .OOO.P..QBCPAAQBCP..QDD..EE......RRR P99 O98 E98 Q98  
4 4 0 .OOOC...QBCPAAQB.P..QDDP.EE......RRR C99 O98 E98 Q98  
4 4 0 ..OOOP...BCPAAQBCP..QDD...Q.EE...RRR E99 P99 Q99 O99  
4 4 0 .OOO.P..QBCPAAQBCP..QDD....EE.RRR... P99 O98 R97 Q98  
4 4 0 .OOO....QBC.AAQBC...QDDP...EEPRRR..P O98 P98 R97 Q98  
4 4 0 ..OOO...QBC.AAQBC...QDDP...EEPRRR..P O99 P98 R97 Q98  
4 4 0 ...OOO...BCPAAQBCP..QDDPEEQ....RRR.. R98 Q97 E97 Q98  
4 4 0 OOO.....QBCPAAQBCP..QDDP.EE.....RRR. R99 O97 E98 Q98  
4 4 0 OOO.....QBC.AAQBCP..QDDP.EE..P...RRR P99 O97 E98 Q98  
4 4 0 ..OOOP..QBCPAAQBCP..QDD....EE.RRR... P99 O99 R97 Q98  
4 4 0 ...OOO..QBC.AAQBC...QDDP.EE..P..RRRP P98 E98 R99 Q98  
4 4 0 ...OOO..QBC.AAQBC...QDDP..EE.P..RRRP P98 E99 R99 Q98  
4 4 0 OOO..P..QBCPAAQBCP..QDD....EE...RRR. P99 O97 R99 Q98  
4 4 0 ...OOO..QBC.AAQBC...QDDP..EE.P.RRR.P P98 E99 R98 Q98  
4 4 0 OOO..P..QBCPAAQBCP..QDD..EE......RRR P99 O97 E98 Q98  
4 4 0 OOO.C...QBCPAAQB.P..QDDP.EE......RRR C99 O97 E98 Q98  
4 4 0 .OOO.....BCPAA.BCP..QDDPEEQ.....QRRR Q96 O98 E97 Q98  
4 4 0 OOOB....QBCPAAQ.CP..QDDP.EE......RRR B99 O97 E98 Q98  
4 4 0 .OOO....QBCPAAQBCP..QDDP..EE....RRR. R99 O98 E99 Q98  
4 4 0 OOO.C...QBCPAAQB.P..QDDP...EE..RRR.. R98 Q98 C99 O97  
4 4 0 ...OOO..QBC.AAQBC...QDDPEE...P.RRR.P P98 E97 R98 Q98  
4 4 0 .OOO....QBC.AAQBCP..QDDP..EE.P...RRR P99 O98 E99 Q98  
4 4 0 .OOO.P..QBCPAAQBCP..QDD...EE.....RRR P99 O98 E99 Q98  
4 4 0 OOOB....QBCPAAQ.CP..QDDP....EE...RRR Q98 E99 B99 O97  
4 4 0 .OOOC...QBCPAAQB.P..QDDP..EE.....RRR C99 O98 E99 Q98  
4 4 0 .OOO....QBCPAAQBCP..QDDP....EERRR... O98 E99 R97 Q98  
4 4 0 ...OOO...BCP.AABCP..QDDPEEQ.....QRRR A99 Q96 E97 Q98  
4 4 0 OOO.C....BCPAAQB.P..QDDP..QEE.RRR... R97 Q99 C99 O97  
4 4 0 .OOO....QBCPAAQBCP..QDDP....EE.RRR.. R98 Q98 O98 E99  
4 4 0 OOO.C....BCPAAQB.P..QDDP..Q.EE...RRR Q99 E99 C99 O97  
4 4 0 OOO.CP...BCPAA.B.P..QDD...Q.EE..QRRR P99 E99 C99 O97  
4 4 0 OOO.....QBCPAAQBCP..QDDP....EE..RRR. O97 E99 R99 Q98  
4 4 0 OOOBC....BCPAA...P..QDDP..Q.EE..QRRR B99 E99 C99 O97  
4 4 0 OOO.....QBCPAAQBCP..QDDP..EE....RRR. R99 O97 E99 Q98  
4 4 0 ...OOO..QBC.AAQBC...QDDPEE...P..RRRP E97 P98 R99 Q98  
4 4 0 OOO.C....BC..AAB.P..QDDP..QEEP..QRRR P99 A99 C99 O97  
4 4 0 OOO.....QBC.AAQBCP..QDDP..EE.P...RRR P99 O97 E99 Q98  
4 4 0 OOO..P..QBCPAAQBCP..QDD...EE.....RRR P99 O97 E99 Q98  
4 4 0 OOO.....QBC.AAQBCP..QDDP...EEP..RRR. O97 P99 R99 Q98  
4 4 0 OOO.C...QBCPAAQB.P..QDDP..EE.....RRR C99 O97 E99 Q98  
4 4 0 OOOB....QBCPAAQ.CP..QDDP..EE.....RRR B99 O97 E99 Q98  
4 4 0 .OOO.P..QBCPAAQBCP..QDD....EE...RRR. P99 O98 R99 Q98  
4 4 0 OOO..P...BCPAA.BCP..Q.DD..Q.EE..QRRR D99 P99 E99 O97  
4 4 0 ..OOOP..QBCPAAQBCP..QDD....EE...RRR. P99 R99 Q98 O99  
4 4 0 OOO.....QBCPAAQBCP..QDDP....EE.RRR.. R98 Q98 E99 O97  
4 4 0 ..QOOO..QBCPAAQBCP..DD.P....EE.RRR.. R98 D99 Q97 E99  
4 4 0 ..QOOO..QB.PAAQBCPDD..CP...EE...RRR. R99 C99 D97 Q97  
4 4 0 ..QOOO..QBCPAAQBCP..DD.P....EE..RRR. R99 D99 Q97 E99  
4 4 0 OOOBC....BC.AA...P..QDDP..QEEP..QRRR B99 P99 C99 O97  
4 4 0 ..QOOO..QB..AAQBCPDD..CP...EEP...RRR P99 C99 D97 Q97  
4 4 0 ..QOOO..Q..PAAQBCPDD.BCP...EE....RRR B99 C99 D97 Q97  
4 4 0 ..QOOO..QB.PAAQBCP..DDCP....EE...RRR C99 D99 Q97 E99  
4 4 0 ...OOO..QBC.AAQBCPDDQ..P...EEP...RRR P99 Q96 D97 Q97  
4 4 0 ...OOO..QB.PAAQBCPDDQ.CP...EE....RRR C99 Q96 D97 Q97  
4 4 0 ...OOO..QBC.AAQBCP..QDDP..EE.PRRR... P99 E99 R97 Q98  
4 4 0 ..OOO...QBCPAAQBCP..QDDPEE......RRR. R99 E97 Q98 O99  
4 4 0 ..OOO...QBCPAAQBCP..QDDP.EE....RRR.. R98 E98 Q98 O99  
4 4 0 ...OOO..Q.CPAAQBCPDDQB.P...EE....RRR B99 Q96 D97 Q97  
4 4 0 OOO.....QBCPAAQBCPDDQ..P...EE....RRR O97 Q96 D97 Q97  
4 4 0 OOO.....QBCPAAQBCP..QDDP..EE..RRR... O97 E99 R97 Q98  
4 4 0 .OOO....QBCPAAQBCPDDQ..P...EE....RRR O98 Q96 D97 Q97  
4 4 0 ..OOO...QBCPAAQBCPDDQ..P...EE....RRR O99 Q96 D97 Q97  
4 4 0 .OOO....QBCPAAQBCP..QDDP..EE..RRR... O98 E99 R97 Q98  
4 4 0 OOO.CP...BCPAA.B.P..Q.DD..QEE...QRRR D99 P99 C99 O97  
4 4 0 ..QOOO..QBC.AAQBCP...DDP..EE.P.RRR.. E99 R98 Q97 P99  
4 4 0 ..QOOO..QBC.AAQBCPDD...P...EEP.RRR.. D97 R98 Q97 P99  
4 4 0 ..OOO...QBCPAAQBCP..QDDP..EE..RRR... O99 E99 R97 Q98  
4 4 0 ..QOOO..QBC.AAQBCP.DD..P...EEP.RRR.. D98 R98 Q97 P99  
4 4 0 ..QOOO..QBC.AAQBCP..DD.P...EEP.RRR.. D99 R98 Q97 P99  
4 4 0 ..QOOO..QBCPAAQBCP.DD..P....EE.RRR.. R98 D98 Q97 E99  
4 4 0 ..OOO...QBC.AAQBCP..QDDP.EE..P...RRR P99 E98 Q98 O99  
4 4 0 OOOBC....BCP...AAP..QDDP..QEE...QRRR A97 B99 C99 O97  
4 4 0 ...OOO..QBC.AAQBC...QDDP.EE..P.RRR.P P98 E98 R98 Q98  
4 4 0 ...OOO...BCPAAQBCPDDQ..P..QEE...RRR. R99 Q95 D97 Q97  
4 4 0 ...OOO...BC.AAQBCPDDQ..P..QEEP...RRR P99 Q95 D97 Q97  
4 4 0 ..QOOO..QBCPAAQBCP.DD..P....EE..RRR. R99 D98 Q97 E99  
4 4 0 ...OOO...B.PAAQBCPDDQ.CP..QEE....RRR C99 Q95 D97 Q97  
4 4 0 ...OOO....CPAAQBCPDDQB.P..QEE....RRR B99 Q95 D97 Q97  
4 4 0 ..QOOO..QB.PAAQBCP.DD.CP....EE...RRR C99 D98 Q97 E99  
4 4 0 ..OOO...QBCPAAQBCP..QDDP..EE...RRR.. R98 E99 Q98 O99  
4 4 0 OOO......BCPAAQBCPDDQ..P..QEE....RRR O97 Q95 D97 Q97  
4 4 0 .OOO.....BCPAAQBCPDDQ..P..QEE....RRR O98 Q95 D97 Q97  
4 4 0 ..QOOO..Q.CPAAQ.CP.DDB.P...BEE...RRR B98 D98 Q97 E99  
4 4 0 ..OOO....BCPAAQBCPDDQ..P..QEE....RRR O99 Q95 D97 Q97  
4 4 0 ..QOOO..Q.CPAAQBCP.DDB.P...EE...RRR. R99 B99 D98 Q97  
4 4 0 ..QOOO..Q.CPAAQBCP.DDB.P....EE...RRR B99 D98 Q97 E99  
4 4 0 ..OOO...QBC.AAQBCP..QDDP...EEP.RRR.. R98 P99 Q98 O99  
4 4 0 ..OOOP..QBCPAAQBCP..Q.DD...EE....RRR D99 P99 Q98 O99  
4 4 0 ..QOOO..Q.CPAAQBCP.DDB.P.EE......RRR E98 B99 D98 Q97  
4 4 0 ..QOOO..Q.CPAAQBCP.DDB.P..EE.....RRR E99 B99 D98 Q97  
4 4 0 .OOO.....BC.AAQBC...QDDP..QEEP..RRRP P98 O98 R99 Q99  
4 4 0 ..QOOO..Q.C.AAQBCP.DDB.P...EEP...RRR P99 B99 D98 Q97  
4 4 0 ...OOO....CPAA.BCPDDQB.P..QEE...QRRR B99 Q94 D97 Q97  
4 4 0 .OOO.P...BCPAAQBCP..QDD...QEE...RRR. P99 O98 R99 Q99  
4 4 0 ..OOOP..QBCPAAQBCP..QDD....EE..RRR.. R98 P99 Q98 O99  
4 4 0 OOO......BCPAA.BCPDDQ..P..QEE...QRRR O97 Q94 D97 Q97  
4 4 0 .OOO.....BCPAA.BCPDDQ..P..QEE...QRRR O98 Q94 D97 Q97  
4 4 0 .OOOC....BCPAAQB.P..QDDP..QEE...RRR. C99 O98 R99 Q99  
4 4 0 ..OOO....BCPAA.BCPDDQ..P..QEE...QRRR O99 Q94 D97 Q97  
4 4 0 OOO..P...BCPAAQBCP..QDD...QEE...RRR. P99 R99 Q99 O97  
4 4 0 .OOO.....BC.AAQBCP..QDDP..QEEP..RRR. O98 P99 R99 Q99  
4 4 0 ...OOO..QBC.AAQBCP..QDDP..EE.P.RRR.. P99 E99 R98 Q98  
4 4 0 ..OOOP...BCPAA.BCP..Q.DD..Q.EE..QRRR D99 P99 E99 O99  
4 4 0 ...OOO..QBCPAAQBCPDDQ..P..EE.....RRR Q96 D97 E99 Q97  
4 4 0 .OOO.P...BCP.AABCP..QDD...Q.EE..QRRR A99 P99 O98 E99  
4 4 0 OOO......BC.AAQBCP..QDDP..QEEP.RRR.. O97 P99 R98 Q99  
4 4 0 OOO......BC.AAQBC...QDDP..QEEP.RRR.P P98 R98 Q99 O97  
4 4 0 ..QOOO..QBC.AAQBCPDD...P...EEP..RRR. D97 R99 Q97 P99  
4 4 0 OOO..P...BCPAAQBCP..QDD...QEE..RRR.. P99 R98 Q99 O97  
4 4 0 ..OOO....BC.AAQBCP..QDDP..QEEP..RRR. O99 P99 R99 Q99  
4 4 0 ..QOOO..Q.CPAAQBCP.DDB.P...EE.RRR... B99 D98 R97 Q97  
4 4 0 ..QOOO..QB.PAAQBCP..DDCP...EE..RRR.. R98 C99 D99 Q97  
4 4 0 ...OOO...BCPAAQBCPDDQ..P..Q.EE...RRR Q95 D97 Q97 E99  
4 4 0 OOO.....QBC.AAQBC...QDDP...EEP.RRR.P O97 P98 R98 Q98  
4 4 0 ..QOOO..QB.PAAQBCP..DDCP...EE...RRR. R99 C99 D99 Q97  
4 4 0 ..QOOO..QB.PAAQBCP..DDCPEE.......RRR E97 C99 D99 Q97  
4 4 0 ...OOO..QBCPAAQBCPDDQ..P....EE...RRR Q96 D97 Q97 E99  
4 4 0 ..QOOO..QB.PAAQBCP..DDCP.EE......RRR E98 C99 D99 Q97  
4 4 0 ..QOOO..QB.PAAQBCP..DDCP..EE.....RRR E99 C99 D99 Q97  
4 4 0 ..QOOO..QBCPAAQBCPDD...P....EERRR... R97 D97 Q97 E99  
4 4 0 OOO.....QBC.AAQBCP..QDDP...EEP.RRR.. O97 P99 R98 Q98  
4 4 0 OOOB.....BC..AA.CP..QDDP..QEEP..QRRR B99 O97 P99 A99  
4 4 0 ..QOOO..QB..AAQBCP..DDCP...EEP...RRR P99 C99 D99 Q97  
4 4 0 .OOOC....BC..AAB.P..QDDP..QEEP..QRRR A99 C99 P99 O98  
4 4 0 ..QOOO..QBCPAAQBCPDD...P....EE.RRR.. R98 D97 Q97 E99  
4 4 0 ..QOOO..QB.PAAQBCP.DD.CP...EE..RRR.. R98 C99 D98 Q97  
4 4 0 ..QOOO..QB.PAAQBCP.DD.CP...EE...RRR. R99 C99 D98 Q97  
4 4 0 ..QOOO..QBCPAAQBCPDD...P....EE..RRR. R99 D97 Q97 E99  
4 4 0 .OOO....QBC.AAQBCP..QDDP...EEP.RRR.. O98 P99 R98 Q98  
4 4 0 ..QOOO..QB.PAAQBCP.DD.CP.EE......RRR E98 C99 D98 Q97  
4 4 0 ..QOOO..QB.PAAQBCP.DD.CP..EE.....RRR E99 C99 D98 Q97  
4 4 0 ..QOOO..QB.PAAQBCPDD..CP....EE...RRR C99 D97 Q97 E99  
4 4 0 ..QOOO..QB..AAQBCP.DD.CP...EEP...RRR P99 C99 D98 Q97  
4 4 0 ..QOOO..Q..PAAQBCP.DDBCP...EE....RRR B99 C99 D98 Q97  
4 4 0 ..QOOO..Q.CPAAQ.CPDD.B.P...BEE...RRR B98 D97 Q97 E99  
4 4 0 OOO..P..QBCPAAQBCP..Q.DD...EE....RRR Q98 D99 P99 O97  
4 4 0 .OOO.P..QBCPAAQBCP..QDD....EE..RRR.. P99 O98 R98 Q98  
4 4 0 .OOO.P...BCPAAQBCP..QDD...Q.EE...RRR Q99 P99 O98 E99  
4 4 0 ..QOOO..QBC.AAQBC.DD...P...EEPRRR..P P98 D97 R97 Q97  
4 4 0 ..QOOO..QB.PAAQBCPDD..CP...EE.RRR... C99 D97 R97 Q97  
4 4 0 ..QOOO..Q.CPAAQBCPDD.B.P....EE...RRR B99 D97 Q97 E99  
4 4 0 ..QOOO..Q.CPAAQBCPDD.B.P...EE.RRR... B99 D97 R97 Q97  
4 4 0 .OOOCP...BCPAAQB.P..QDD...QEE....RRR Q99 C99 P99 O98  
4 4 0 ..OOO....BC.AAQBC...QDDP..QEEPRRR..P P98 R97 Q99 O99  
4 4 0 OOO..P..QBCPAAQBCP..QDD....EE..RRR.. P99 O97 R98 Q98  
4 4 0 .OOOCP...BCP.AAB.P..QDD...QEE...QRRR A99 C99 P99 O98  
4 4 0 .OOO.....BC.AAQBC...QDDP..QEEP.RRR.P P98 O98 R98 Q99  
4 4 0 ..OOO....BC.AAQBCP..QDDP..QEEPRRR... P99 R97 Q99 O99  
4 4 0 .OOO.P...BCPAAQBCP..QDD...QEE..RRR.. P99 O98 R98 Q99  
4 4 0 .OOOC....BCPAAQB.P..QDDP..QEE..RRR.. C99 O98 R98 Q99  
4 4 0 ..OOOP...BCPAAQBCP..QDD...QEE.RRR... P99 R97 Q99 O99  
4 4 0 .OOOC...QBCPAAQB.P..QDDP...EE..RRR.. C99 O98 R98 Q98  
4 4 0 .OOO.P...BCPAA.BCP..Q.DD..Q.EE..QRRR D99 P99 O98 E99  
4 4 0 .OOO.P...BCPAAQBCP..QDD...QEE.RRR... P99 O98 R97 Q99  
4 4 0 .OOOC....BCPAAQB.P..QDDP..QEE.RRR... C99 O98 R97 Q99  
4 4 0 OOO.C....BCP.AAB.P..QDDP..Q.EE..QRRR C99 O97 A99 E99  
4 4 0 ..QOOO..QB.PAAQB.P.DD.CPEE..C....RRR C98 D98 E97 Q97  
4 4 0 ..QOOO..QB.PAAQBCP.DD.CPEE.......RRR C99 D98 E97 Q97  
4 4 0 OOOB.....BCP.AA.CP..QDDP..Q.EE..QRRR B99 O97 A99 E99  
4 4 0 OOOB....QBCPAAQ.CP..QDDP...EE..RRR.. B99 O97 R98 Q98  
4 4 0 ..QOOO..Q.CPAAQ.CP.DDB.PEE.B.....RRR B98 D98 E97 Q97  
4 4 0 ..QOOO..Q.CPAAQBCP.DDB.PEE.......RRR B99 D98 E97 Q97  
4 4 0 ...OOO..QBC.AAQBC...QDDPEE...PRRR..P P98 E97 R97 Q98  
4 4 0 ..QOOO..QBCPAAQBCP..DD.P..EE..RRR... D99 E99 R97 Q97  
4 4 0 ..QOOO..QBC.AAQBC....DDP..EE.PRRR..P P98 E99 R97 Q97  
4 4 0 ...OOO..QBC.AAQBCP..QDDPEE...PRRR... P99 E97 R97 Q98  
4 4 0 .OOOC....BCPAAQB.P..QDDP..Q.EE...RRR Q99 C99 O98 E99  
4 4 0 ..OOOP...BCP.AABCP..Q.DD..QEE...QRRR D99 P99 A99 O99  
4 4 0 ..QOOO..QBCPAAQBCPDD...PEE......RRR. D97 E97 R99 Q97  
4 4 0 .OOO.....BC.AAQBCP..QDDP..QEEPRRR... O98 P99 R97 Q99  
4 4 0 .OOO.....BC.AAQBC...QDDP..QEEPRRR..P P98 O98 R97 Q99  
4 4 0 ..QOOO..QBCPAAQBCP..DD.P.EE...RRR... D99 E98 R97 Q97  
4 4 0 OOO.....QBCPAAQBCP..QDDPEE....RRR... O97 E97 R97 Q98  
4 4 0 ..QOOO..QBC.AAQBC....DDP.EE..PRRR..P P98 E98 R97 Q97  
4 4 0 .OOOCP..QBCPAAQB.P..QDD....EE....RRR C99 P99 O98 Q98  
4 4 0 .OOO....QBCPAAQBCP..QDDPEE....RRR... O98 E97 R97 Q98  
4 4 0 OOOB....QBC.AAQ.CP..QDDP...EEP...RRR P99 Q98 B99 O97  
4 4 0 ...OOO...BCPAAQBCPDDQ..PEEQ......RRR Q95 D97 E97 Q97  
4 4 0 ...OOO..QBCPAAQBCPDDQ..PEE.......RRR Q96 D97 E97 Q97  
4 4 0 ..OOO...QBCPAAQBCP..QDDPEE....RRR... O99 E97 R97 Q98  
4 4 0 ..QOOO..QBC.AAQBCPDD...PEE...P...RRR P99 D97 E97 Q97  
4 4 0 ..QOOO..QB.PAAQB.PDD..CPEE..C....RRR C98 D97 E97 Q97  
4 4 0 ...OOO..QBC.AAQBCP..QDDP.EE..PRRR... P99 E98 R97 Q98  
4 4 0 OOOB.....BCPAAQ.CP..QDDP..QEE.RRR... R97 Q99 B99 O97  
4 4 0 ..QOOO..QBCPAAQBCPDD...PEE.....RRR.. D97 E97 R98 Q97  
4 4 0 ..QOOO..QB.PAAQBCPDD..CPEE.......RRR C99 D97 E97 Q97  
4 4 0 ..QOOO..Q.CPAAQ.CPDD.B.PEE.B.....RRR B98 D97 E97 Q97  
4 4 0 OOO.....QBCPAAQBCP..QDDP.EE...RRR... O97 E98 R97 Q98  
4 4 0 ..QOOO..Q.CPAAQBCPDD.B.PEE.......RRR B99 D97 E97 Q97  
4 4 0 ..QOOO..QB.PAAQB.PDD..CP.EE.C....RRR C98 D97 E98 Q97  
4 4 0 .OOO....QBCPAAQBCP..QDDP.EE...RRR... O98 E98 R97 Q98  
4 4 0 OOOB.....BC...AACP..QDDP..QEEP..QRRR P99 A98 B99 O97  
4 4 0 ..QOOO..QB.PAAQBCPDD..CP.EE......RRR C99 D97 E98 Q97  
4 4 0 ..QOOO..Q.CPAAQ.CPDD.B.P.EEB.....RRR B98 D97 E98 Q97  
4 4 0 ..OOO...QBCPAAQBCP..QDDP.EE...RRR... O99 E98 R97 Q98  
4 4 0 ..QOOO..Q.CPAAQBCPDD.B.P.EE......RRR B99 D97 E98 Q97  
4 4 0 ..QOOO..QBCPAAQBCP.DD..PEE......RRR. D98 E97 R99 Q97  
4 4 0 ..OOO...QBCPAAQBCP..QDDP....EE.RRR.. R98 Q98 E99 O99  
4 4 0 ..QOOO..QBCPAAQBCP..DD.PEE......RRR. D99 E97 R99 Q97  
4 4 0 ...OOO..QBCPAAQBCPDDQ..P.EE......RRR Q96 D97 E98 Q97  
4 4 0 ..QOOO..QBCPAAQBCPDD...P.EE....RRR.. R98 D97 E98 Q97  
4 4 0 ..QOOO..QBC.AAQBCP.DD..PEE...P...RRR P99 D98 E97 Q97  
4 4 0 ..QOOO..QBC.AAQBC....DDPEE...P..RRRP P98 E97 R99 Q97  
4 4 0 ..OOO...QBCPAAQBCP..QDDP....EE..RRR. R99 Q98 E99 O99  
4 4 0 ..QOOO..QBC.AAQBCP...DDPEE...P..RRR. P99 E97 R99 Q97  
4 4 0 ..QOOO..QBCPAAQBCP.DD..PEE.....RRR.. D98 E97 R98 Q97  
4 4 0 ..OOOP..QBCPAAQBCP..QDD.....EE...RRR P99 Q98 E99 O99  
4 4 0 ..QOOO..QBCPAAQBCP..DD.PEE.....RRR.. D99 E97 R98 Q97  
4 4 0 ..QOOO..QBCPAAQBCPDD...P.EE...RRR... R97 D97 E98 Q97  
4 4 0 ..QOOO..QBC.AAQBC....DDPEE...P.RRR.P P98 E97 R98 Q97  
