0 0 0 BB...OP..Q.OPAAQ.OP..Q..C...DDC.RRR.  
2 1 1 .BB..OP..Q.OPAAQ.OP..Q..C...DDC.RRR. B99  
2 1 1 ...BBOP..Q.OPAAQ.OP..Q..C...DDC.RRR. B97  
2 1 1 BB...OP..Q.OPAAQ.OP..Q..C..DD.C.RRR. D99  
2 1 1 BB...OP..Q.OPAAQ.OP..Q..C...DDCRRR.. R99  
2 1 1 BB...OP....OPAAQ.OP..Q..C..QDDC.RRR. Q99  
2 1 1 ..BB.OP..Q.OPAAQ.OP..Q..C...DDC.RRR. B98  
2 1 1 BB.Q.OP..Q.OPAAQ.OP.....C...DDC.RRR. Q99  
2 1 1 BB...OP..Q.OPAAQ.OP..Q..C...DDC..RRR R99  
2 1 1 BB....P..Q.OPAAQ.OP..Q.OC...DDC.RRR. O99  
2 1 1 BB...OP..Q.OPAAQ.OP..Q..CDD...C.RRR. D97  
2 1 1 BB...OP..Q.OPAAQ.OP..Q..C.DD..C.RRR. D98  
3 2 1 .BB..OP..Q.OPAAQ.OP..Q..C..DD.C.RRR. D99 B99  
3 2 1 .BB..OP..Q.OPAAQ.OP..Q..C...DDCRRR.. R99 B99  
3 2 1 BB...OP..Q.OPAAQ.OP..Q..C..DD.C..RRR R99 D99  
3 2 1 BB...OP..Q.OPAAQ.OP..Q..C..DD.CRRR.. R99 D99  
3 2 1 BB...OP....OPAAQ.OP..Q..CDDQ..C.RRR. Q99 D97  
3 2 1 BB....P..Q..PAAQ..P..Q.OC.DD.OC.RRRO O97 D98  
3 2 1 BB.Q.OP..Q.OPAAQ.OP.....C..DD.C.RRR. Q99 D99  
3 2 1 .BB..OP....OPAAQ.OP..Q..C..QDDC.RRR. Q99 B99  
3 2 1 BB....P..Q..PAAQ..P..Q.OC..DDOC.RRRO O97 D99  
3 2 1 BB....P..Q..PAAQ.OP..Q.OC..DDOC.RRR. O98 D99  
3 2 1 .BBQ.OP..Q.OPAAQ.OP.....C...DDC.RRR. Q99 B99  
3 2 1 ...BBOP..Q.OPAAQ.OP..Q..C...DDCRRR.. R99 B97  
3 2 1 BB....P..Q.OPAAQ.OP..Q.OC..DD.C.RRR. O99 D99  
3 2 1 ..BB.OP..Q.OPAAQ.OP..Q..C..DD.C.RRR. B98 D99  
3 2 1 BB....P..Q..PAAQ.OP..Q.OC.DD.OC.RRR. O98 D98  
3 2 1 PBB..OP..Q.OPAAQ.O...Q..C...DDC.RRR. P99 B99  
3 2 1 ...BBOP..Q.OPAAQ.OP..Q..C...DDC..RRR R99 B97  
3 2 1 BB....P..Q..PAAQ..P..Q.OCDD..OC.RRRO O97 D97  
3 2 1 BB....P..Q..PAAQ.OP..Q.OCDD..OC.RRR. O98 D97  
3 2 1 ...BBOP..Q.OPAAQ.OP..Q..CDD...C.RRR. D97 B97  
3 2 1 BB....P..Q.OPAAQ.OP..Q.OC.DD..C.RRR. D98 O99  
3 2 1 ....BBP..Q.OPAAQ.OP..Q.OC...DDC.RRR. B96 O99  
3 2 1 .BB...P..Q.OPAAQ.OP..Q.OC...DDC.RRR. O99 B99  
3 2 1 ...BBOP..Q.OPAAQ.OP..Q..C.DD..C.RRR. D98 B97  
3 2 1 BB...OP....OPAAQ.OP..Q..C..QDDC..RRR R99 Q99  
3 2 1 BB...OP..Q.OPAAQ.OP..Q..C.DD..C..RRR D98 R99  
3 2 1 BB....P..Q.OPAAQ.OP..Q.OCDD...C.RRR. D97 O99  
3 2 1 BB....P..Q.OPAAQ.OP..Q.OC...DDC..RRR O99 R99  
3 2 1 ...BBOP..Q.OPAAQ.OP..Q..C..DD.C.RRR. D99 B97  
3 2 1 BB.Q.OP..Q.OPAAQ.OP.....CDD...C.RRR. D97 Q99  
3 2 1 BB.Q.OP..Q.OPAAQ.OP.....C.DD..C.RRR. D98 Q99  
3 2 1 ...BBOP....OPAAQ.OP..Q..C..QDDC.RRR. Q99 B97  
3 2 1 BB...OP..Q.OPAAQ.OP..Q..CDD...CRRR.. D97 R99  
3 2 1 BB.Q..P..Q.OPAAQ.OP....OC...DDC.RRR. O99 Q99  
3 2 1 ..BB.OP..Q.OPAAQ.OP..Q..CDD...C.RRR. D97 B98  
3 2 1 P..BBOP..Q.OPAAQ.O...Q..C...DDC.RRR. P99 B97  
3 2 1 ..BB.OP..Q.OPAAQ.OP..Q..C.DD..C.RRR. D98 B98  
3 2 1 P.BB.OP..Q.OPAAQ.O...Q..C...DDC.RRR. P99 B98  
3 2 1 ...BB.P..Q.OPAAQ.OP..Q.OC...DDC.RRR. O99 B97  
3 2 1 ..BB..P..Q.OPAAQ.OP..Q.OC...DDC.RRR. O99 B98  
3 2 1 ..BB.OP..Q.OPAAQ.OP..Q..C...DDC..RRR R99 B98  
3 2 1 BB...OP..Q.OPAAQ.OP..Q..CDD...C..RRR D97 R99  
3 2 1 BB....P....OPAAQ.OP..Q.OC..QDDC.RRR. O99 Q99  
3 2 1 .BB..OP..Q.OPAAQ.OP..Q..C...DDC..RRR R99 B99  
3 2 1 ..BB.OP....OPAAQ.OP..Q..C..QDDC.RRR. B98 Q99  
3 2 1 BB...OP..Q.OPAAQ.OP..Q..C.DD..CRRR.. D98 R99  
3 2 1 .BB..OP..Q.OPAAQ.OP..Q..CDD...C.RRR. D97 B99  
3 2 1 BB...OP....OPAAQ.OP..Q..C..QDDCRRR.. Q99 R99  
3 2 1 BB.Q.OP..Q.OPAAQ.OP.....C...DDC..RRR R99 Q99  
3 2 1 BB.Q.OP..Q.OPAAQ.OP.....C...DDCRRR.. Q99 R99  
3 2 1 .BB..OP..Q.OPAAQ.OP..Q..C.DD..C.RRR. D98 B99  
3 2 1 BB....P..Q.OPAAQ.OP..Q.OC...DDCRRR.. O99 R99  
3 2 1 ..BB.OP..Q.OPAAQ.OP..Q..C...DDCRRR.. B98 R99  
7 6 1 P.BB..P.....PAAQ.OC..Q.OCDDQ.O..RRR. C99 P99 Q99 B98 O98 D97  
7 6 1 P...BBP....OPAAQ.OC..Q.OC..QDD.RRR.. Q99 C99 P99 R99 B96 O99  
7 6 1 P.BB..P..Q..PAAQ.OC..Q.OCDD..ORRR... R98 C99 P99 B98 O98 D97  
7 6 1 PBBQ..P..Q..PAAQ.O.....OC..DDOCRRR.. O98 P99 Q99 R99 D99 B99  
7 6 1 P.BB..P..Q.OPAAQ.OC..Q.OC..DD.RRR... D99 O99 R98 C99 P99 B98  
7 6 1 P..QBBP..Q..PAAQ.O.....OCDD..OCRRR.. R99 P99 Q99 B96 O98 D97  
7 6 1 P.BB..P..Q.OPAAQ.OC..Q.OC..DD..RRR.. O99 C99 R99 P99 B98 D99  
7 6 1 P...BBP.....PAAQ.OC..Q.OCDDQ.O..RRR. C99 P99 Q99 B96 O98 D97  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OCDD..O.RRR.. R99 C99 P99 B96 O98 D97  
7 6 1 P..BB.P....OPAAQ.OC..Q.OC..QDDRRR... R98 C99 P99 O99 Q99 B97  
7 6 1 P..BB.P.....PAAQ.O...Q.OCDDQ.OCRRR.. O98 Q99 R99 P99 D97 B97  
7 6 1 P..BB.P..Q.OPAAQ.OC..Q.OCDD...RRR... R98 O99 C99 P99 D97 B97  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OCDD..ORRR... R98 C99 P99 B96 O98 D97  
7 6 1 P..BB.P....OPAAQ.O...Q.OCDDQ..CRRR.. O99 Q99 R99 P99 D97 B97  
7 6 1 P..QBBP..Q..PAAQ.O.....OCDD..OC..RRR R99 P99 Q99 B96 O98 D97  
7 6 1 P..BB.P..Q..PAAQ.OC..Q.OCDD..ORRR... O98 R98 C99 P99 D97 B97  
7 6 1 P..BB.P..Q.OPAAQ.OC..Q.OC.DD..RRR... O99 R98 C99 P99 D98 B97  
7 6 1 P.BB..P....OPAA..OC..Q.OC..QDDRRRQ.. Q98 O99 R98 C99 P99 B98  
7 6 1 P...BBP....OPAAQ.OC..Q.OC..QDD...RRR C99 P99 B96 O99 R99 Q99  
7 6 1 P..QBBP..Q..PAAQ.OC....OCDD..O..RRR. C99 P99 Q99 B96 O98 D97  
7 6 1 P.BB..P....OPAAQ.OC..Q.OC..QDDRRR... Q99 O99 R98 C99 P99 B98  
7 6 1 P.BB..P....OPAAQ.OC..Q.OC..QDD...RRR C99 P99 B98 O99 R99 Q99  
7 6 1 P..BB.P....OPAAQ.OC..Q.OCDDQ....RRR. Q99 O99 C99 P99 D97 B97  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OCDD..O...RRR C99 R99 P99 B96 O98 D97  
7 6 1 P.BB..P..Q.OPAAQ.OC..Q.OCDD....RRR.. O99 C99 P99 B98 D97 R99  
7 6 1 P..QBBP..Q..PAAQ.......OC.DD.OCRRR.O Q99 P99 B96 R99 O97 D98  
7 6 1 P.BB..P..Q.OPAAQ.OC..Q.OC.DD..RRR... O99 D98 R98 C99 P99 B98  
7 6 1 P..BB.P..Q..PAAQ..C..Q.OCDD..ORRR..O O97 R98 C99 P99 D97 B97  
7 6 1 P..BB.P..Q..PAAQ..C..Q.OC..DDORRR..O O97 R98 C99 P99 D99 B97  
7 6 1 P..BBOP....OPAAQ.OC..Q..CDDQ..RRR... Q99 R98 C99 P99 D97 B97  
7 6 1 P..BBOP....OPAA..OC..Q..CDDQ..RRRQ.. Q98 R98 C99 P99 D97 B97  
7 6 1 P..QBBP..Q..PAAQ.O.....OC..DDOC..RRR P99 Q99 R99 B96 O98 D99  
7 6 1 PBBQ..P..Q.OPAAQ.O.....OC..DD.CRRR.. O99 P99 Q99 R99 D99 B99  
7 6 1 P.BB..P..Q..PAAQ.OC..Q.OC..DDORRR... O98 D99 R98 C99 P99 B98  
7 6 1 P.BB..P....OPAAQ.OC..Q.OC..QDD.RRR.. C99 P99 Q99 R99 O99 B98  
7 6 1 P.BB..P..Q.OPAAQ.OC..Q.OC.DD...RRR.. C99 P99 D98 R99 O99 B98  
7 6 1 PBBQ..P..Q..PAAQ.......OC.DD.OCRRR.O Q99 R99 O97 D98 P99 B99  
7 6 1 P.BB..P..Q..PAAQ..C..Q.OC..DDORRR..O O97 D99 R98 C99 P99 B98  
7 6 1 P.BB..P..Q..PAAQ.OC..Q.OC.DD.ORRR... O98 D98 R98 C99 P99 B98  
7 6 1 P.BB..P..Q..PAAQ.OC..Q.OC..DDO...RRR C99 P99 R99 B98 O98 D99  
7 6 1 P..BB.P..Q..PAAQ.OC..Q.OC..DDORRR... O98 R98 C99 P99 D99 B97  
7 6 1 P..QBBP..Q..PAAQ.OC....OC..DDO..RRR. Q99 C99 P99 B96 O98 D99  
7 6 1 P...BBP..Q.OPAAQ.OC..Q.OCDD...RRR... D97 R98 C99 P99 B96 O99  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OC..DDO...RRR R99 C99 P99 B96 O98 D99  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OC..DDORRR... R98 C99 P99 B96 O98 D99  
7 6 1 P..QBBP..Q.OPAAQ.O.....OC..DD.C..RRR D99 R99 P99 Q99 B96 O99  
7 6 1 P..QBBP..Q.OPAAQ.OC....OC..DD...RRR. Q99 C99 P99 B96 O99 D99  
7 6 1 P..QBBP..Q.OPAAQ.O.....OC.DD..C..RRR R99 Q99 D98 P99 B96 O99  
7 6 1 P.BB.OP....OPAAQ.OC..Q..CDDQ..RRR... Q99 R98 C99 P99 D97 B98  
7 6 1 PBBQ..P..Q..PAAQ.......OC..DDOCRRR.O O97 P99 Q99 R99 D99 B99  
7 6 1 P..QBBP..Q..PAAQ..C....OC.DD.O..RRRO Q99 C99 P99 B96 O97 D98  
7 6 1 P...BBP....OPAAQ.O...Q.OCDDQ..C..RRR P99 B96 O99 R99 Q99 D97  
7 6 1 P...BBP..Q.OPAAQ.OC..Q.OC..DD.RRR... R98 C99 P99 B96 O99 D99  
7 6 1 P...BBP....OPAAQ.OC..Q.OC..QDDRRR... Q99 R98 C99 P99 B96 O99  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OC.DD.ORRR... R98 C99 P99 B96 O98 D98  
7 6 1 P.BB..P..Q.OPAAQ.OC..Q.OC.DD.....RRR O99 D98 C99 R99 P99 B98  
7 6 1 P.BB..P....OPAAQ.OC..Q.OCDDQ....RRR. C99 Q99 O99 P99 D97 B98  
7 6 1 P..QBBP..Q.OPAAQ.OC....OCDD.....RRR. D97 C99 P99 Q99 B96 O99  
7 6 1 P...BBP..Q.OPAAQ.OC..Q.OC..DD....RRR R99 C99 P99 B96 O99 D99  
7 6 1 P...BBP..Q.OPAAQ.OC..Q.OC.DD..RRR... D98 R98 C99 P99 B96 O99  
7 6 1 P..BB.P....OPAA..OC..Q.OC..QDDRRRQ.. O99 Q98 R98 C99 P99 B97  
7 6 1 P..BBOP....OP.AA.OC..Q..C..QDDRRRQ.. A99 Q98 R98 C99 P99 B97  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OC..DDO.RRR.. C99 R99 P99 B96 O98 D99  
7 6 1 P..BB.P.....PAAQ..C..Q.OCDDQ.O..RRRO C99 P99 Q99 B97 O97 D97  
7 6 1 P.BB..P.....PAAQ.O...Q.OCDDQ.OCRRR.. P99 Q99 R99 B98 O98 D97  
7 6 1 P...BBP....OPAA..OC..Q.OC..QDDRRRQ.. Q98 R98 C99 P99 B96 O99  
7 6 1 P...BBP.....PAAQ.O...Q.OCDDQ.OCRRR.. P99 Q99 R99 B96 O98 D97  
7 6 1 P..QBBP..Q.OPAAQ.OC....OC...DDRRR... Q99 R98 C99 P99 B96 O99  
7 6 1 P.BB.OP....OPAA..OC..Q..CDDQ..RRRQ.. Q98 R98 C99 P99 D97 B98  
7 6 1 P..QBBP..Q.OPAAQ.OC....OC.DD....RRR. C99 Q99 D98 P99 B96 O99  
7 6 1 P..BB.P..Q..PAAQ.OC..Q.OC..DDO.RRR.. O98 D99 C99 P99 R99 B97  
7 6 1 P..BB.P..Q..PAAQ.OC..Q.OC.DD.O...RRR C99 R99 P99 B97 O98 D98  
7 6 1 P..BB.P..Q..PAAQ..C..Q.OC..DDO.RRR.O O97 D99 C99 P99 R99 B97  
7 6 1 P...BBP....OPAAQ.OC..Q.OCDDQ....RRR. C99 P99 B96 O99 Q99 D97  
7 6 1 P...BBP..Q.OPAAQ.OC..Q.OCDD......RRR C99 P99 B96 R99 D97 O99  
7 6 1 P..QBBP..Q.OPAAQ.OC....OC...DD...RRR R99 C99 P99 Q99 B96 O99  
7 6 1 P..QBBP..Q.OPAAQ.O.....OCDD...C..RRR D97 R99 P99 Q99 B96 O99  
7 6 1 P..BBOP....OP..AAOC..Q..C..QDDRRRQ.. A98 Q98 R98 C99 P99 B97  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OC.DD.O.RRR.. C99 R99 P99 B96 O98 D98  
7 6 1 P..BB.P..Q.OPAAQ.OC..Q.OCDD....RRR.. O99 D97 C99 P99 R99 B97  
7 6 1 PBB...P.....PAAQ..C..Q.OCDDQ.O..RRRO C99 P99 Q99 B99 O97 D97  
7 6 1 PBBQ.OP..Q.OPAAQ.OC.....C.DD...RRR.. C99 P99 Q99 D98 R99 B99  
7 6 1 PBB...P....OPAAQ.OC..Q.OC..QDDRRR... O99 R98 Q99 C99 P99 B99  
7 6 1 PBBQ.OP..Q.OPAAQ.OC.....CDD....RRR.. C99 P99 D97 Q99 R99 B99  
7 6 1 P..QBBP..Q..PAAQ.O.....OC.DD.OC..RRR R99 P99 Q99 B96 O98 D98  
7 6 1 PBB...P.....PAAQ.O...Q.OCDDQ.OC..RRR R99 P99 Q99 B99 O98 D97  
7 6 1 P...BBP..Q..PAAQ.OC..Q.OC.DD.O...RRR R99 C99 P99 B96 O98 D98  
7 6 1 PBBQ..P..Q.OPAAQ.O.....OCDD...C..RRR P99 B99 O99 R99 D97 Q99  
7 6 1 P.BB..P..Q.OPAAQ.OC..Q.OCDD...RRR... D97 O99 R98 C99 P99 B98  
7 6 1 P...BBP..Q.OPAAQ.OC..Q.OC.DD.....RRR C99 P99 D98 R99 B96 O99  
7 6 1 PBB...P..Q..PAAQ..C..Q.OC.DD.O.RRR.O C99 R99 O97 D98 P99 B99  
7 6 1 P..BB.P..Q..PAAQ.OC..Q.OC.DD.ORRR... R98 C99 P99 B97 O98 D98  
7 6 1 P..BB.P.....PAAQ.....Q.OCDDQ.OCRRR.O O97 Q99 R99 P99 D97 B97  
7 6 1 P...BBP..Q..PAAQ..C..Q.OC..DDORRR..O R98 C99 P99 B96 O97 D99  
7 6 1 P..BB.P..Q.OPAAQ.OC..Q.OC..DD....RRR O99 C99 D99 P99 R99 B97  
7 6 1 PBBQ..P..Q..PAAQ.O.....OCDD..OCRRR.. P99 B99 R99 Q99 O98 D97  
7 6 1 P...BBP.....PAAQ.O...Q.OCDDQ.OC..RRR P99 B96 Q99 R99 O98 D97  
7 6 1 PBBQ..P..Q..PAAQ.O.....OC.DD.OCRRR.. O98 P99 Q99 D98 R99 B99  
7 6 1 P...BBP..Q..PAAQ..C..Q.OC..DDO.RRR.O C99 R99 P99 B96 O97 D99  
7 6 1 P..BB.P....OPAAQ.OC..Q.OC..QDD...RRR O99 C99 P99 Q99 R99 B97  
7 6 1 PBBQ.OP..Q.OPAAQ.OC.....C.DD.....RRR C99 R99 Q99 D98 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ..C....OC..DDO.RRR.O O97 C99 P99 Q99 R99 D99 B99  
8 7 1 P..QBBP..Q..PAAQ..C....OC.DD.O.RRR.O Q99 C99 P99 B96 R99 O97 D98  
8 7 1 PBBQ..P..Q..PAAQ..C....OC..DDORRR..O R98 C99 O97 P99 Q99 D99 B99  
8 7 1 P..BB.P....OPAAQ.OC..Q.OCDDQ...RRR.. O99 Q99 D97 C99 P99 R99 B97  
8 7 1 PBBQ..P..Q.OPAAQ.OC....OC..DD....RRR O99 Q99 C99 P99 R99 D99 B99  
8 7 1 PBB...P.....PAAQ..C..Q.OCDDQ.ORRR..O O97 Q99 R98 C99 D97 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ.OC....OC.DD.ORRR... O98 D98 R98 Q99 C99 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ.OC....OC..DDORRR... Q99 O98 R98 C99 P99 D99 B99  
8 7 1 P..BB.P....OPAAQ.OC..Q.OCDDQ.....RRR C99 P99 Q99 D97 O99 R99 B97  
8 7 1 P..QBBP..Q.OPAAQ.OC....OCDD....RRR.. C99 D97 Q99 P99 R99 B96 O99  
8 7 1 PBB...P.....PAA...C..Q.OCDDQ.ORRRQ.O O97 Q98 R98 C99 D97 P99 B99  
8 7 1 P..QBBP..Q..PAAQ.OC....OC.DD.ORRR... R98 C99 P99 Q99 B96 O98 D98  
8 7 1 PBB...P....OP..AAOC..Q.OC..QDDRRRQ.. O99 A98 Q98 R98 C99 P99 B99  
8 7 1 P.BB..P.....PAAQ..C..Q.OCDDQ.ORRR..O Q99 R98 C99 P99 B98 O97 D97  
8 7 1 PBBQ..P..Q.OPAAQ.OC....OC..DD.RRR... O99 D99 R98 Q99 C99 P99 B99  
8 7 1 P.BB..P.....PAA...C..Q.OCDDQ.ORRRQ.O Q98 R98 C99 P99 B98 O97 D97  
8 7 1 PBBQ..P..Q..PAAQ..C....OC.DD.O.RRR.O R99 C99 O97 Q99 D98 P99 B99  
8 7 1 PBBQ..P..Q.OPAAQ.OC....OC..DD..RRR.. O99 C99 P99 Q99 R99 D99 B99  
8 7 1 PBBQ..P..Q.OPAAQ.OC....OC.DD...RRR.. D98 C99 R99 Q99 O99 P99 B99  
8 7 1 PBB...P....OPAAQ.OC..Q.OCDDQ...RRR.. O99 C99 P99 Q99 D97 R99 B99  
8 7 1 PBBQ..P..Q.OPAAQ.OC....OCDD......RRR Q99 O99 C99 R99 D97 P99 B99  
8 7 1 P..QBBP..Q.OPAAQ.OC....OC.DD...RRR.. C99 D98 Q99 P99 R99 B96 O99  
8 7 1 P..QBBP..Q..PAAQ..C....OC..DDO.RRR.O C99 R99 P99 Q99 B96 O97 D99  
8 7 1 P..QBBP..Q..PAAQ..C....OCDD..ORRR..O Q99 R98 C99 P99 B96 O97 D97  
8 7 1 P...BBP.....PAA...C..Q.OCDDQ.ORRRQ.O Q98 R98 C99 P99 B96 O97 D97  
8 7 1 P...BBP.....PAAQ.OC..Q.OCDDQ.O...RRR R99 C99 P99 Q99 B96 O98 D97  
8 7 1 P.BB..P.....PAAQ.OC..Q.OCDDQ.ORRR... R98 C99 P99 Q99 B98 O98 D97  
8 7 1 P...BBP.....PAAQ.OC..Q.OCDDQ.O.RRR.. R99 C99 P99 Q99 B96 O98 D97  
8 7 1 P...BBP.....PAAQ.OC..Q.OCDDQ.ORRR... R98 C99 P99 Q99 B96 O98 D97  
8 7 1 P.BB..P.....PAAQ.OC..Q.OCDDQ.O.RRR.. Q99 C99 P99 R99 B98 O98 D97  
8 7 1 PBB...P.....PAAQ.OC..Q.OCDDQ.ORRR... R98 C99 P99 Q99 B99 O98 D97  
8 7 1 P.BB..P....OPAAQ.OC..Q.OCDDQ...RRR.. C99 P99 Q99 D97 R99 O99 B98  
8 7 1 PBB...P.....PAAQ.OC..Q.OCDDQ.O...RRR R99 C99 P99 Q99 B99 O98 D97  
8 7 1 P..QBBP..Q.OPAAQ.OC....OC..DD....RRR C99 D99 R99 P99 Q99 B96 O99  
8 7 1 P..QBBP..Q..PAAQ.OC....OCDD..ORRR... Q99 R98 C99 P99 B96 O98 D97  
8 7 1 P..BB.P.....PAA...C..Q.OCDDQ.ORRRQ.O Q98 O97 R98 C99 P99 D97 B97  
8 7 1 P..BB.P....OPAAQ.OC..Q.OCDDQ..RRR... Q99 R98 O99 C99 P99 D97 B97  
8 7 1 P..QBBP..Q.OPAAQ.OC....OCDD...RRR... Q99 D97 R98 C99 P99 B96 O99  
8 7 1 P..QBBP..Q..PAAQ.OC....OC..DDO...RRR C99 P99 Q99 R99 B96 O98 D99  
8 7 1 P...BBP....OPAAQ.OC..Q.OCDDQ..RRR... Q99 D97 R98 C99 P99 B96 O99  
8 7 1 P...BBP....OPAA..OC..Q.OCDDQ..RRRQ.. Q98 D97 R98 C99 P99 B96 O99  
8 7 1 PBBQ..P..Q.OPAAQ.OC....OC.DD.....RRR Q99 O99 C99 R99 D98 P99 B99  
8 7 1 P..QBBP..Q..PAAQ..C....OCDD..O.RRR.O C99 P99 Q99 R99 B96 O97 D97  
8 7 1 PBBQ..P..Q..PAAQ.OC....OC.DD.O...RRR C99 O98 R99 Q99 D98 P99 B99  
8 7 1 PBB..OP....OP..AAOC..Q..CDDQ..RRRQ.. A98 Q98 R98 C99 D97 P99 B99  
8 7 1 P.BB..P....OPAAQ.OC..Q.OCDDQ..RRR... O99 Q99 R98 C99 P99 D97 B98  
8 7 1 P..BB.P....OP..AAOC..Q.OC..QDDRRRQ.. A98 O99 Q98 R98 C99 P99 B97  
8 7 1 P..QBBP..Q.OPAAQ.OC....OC.DD..RRR... Q99 D98 R98 C99 P99 B96 O99  
8 7 1 PBB...P....OPAAQ.OC..Q.OCDDQ.....RRR Q99 O99 C99 R99 D97 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ..C....OCDD..ORRR..O O97 D97 R98 Q99 C99 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ.OC....OCDD..O...RRR O98 Q99 C99 R99 D97 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ.OC....OCDD..ORRR... O98 D97 R98 Q99 C99 P99 B99  
8 7 1 PBB...P.....PAA..OC..Q.OCDDQ.ORRRQ.. O98 Q98 R98 C99 D97 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ.OC....OC..DDO.RRR.. O98 C99 P99 Q99 R99 D99 B99  
8 7 1 P...BBP....OP.AA.OC..Q.OC..QDDRRRQ.. A99 Q98 R98 C99 P99 B96 O99  
8 7 1 P.BB..P....OP..AAOC..Q.OC..QDDRRRQ.. O99 A98 Q98 R98 C99 P99 B98  
8 7 1 P.BB..P....OPAA..OC..Q.OCDDQ..RRRQ.. O99 Q98 R98 C99 P99 D97 B98  
8 7 1 P.BB..P.....PAAQ..C..Q.OCDDQ.O.RRR.O Q99 C99 P99 R99 B98 O97 D97  
8 7 1 P..BB.P.....PAAQ.OC..Q.OCDDQ.O.RRR.. O98 Q99 D97 C99 P99 R99 B97  
8 7 1 P..QBBP..Q..PAAQ.OC....OC..DDO.RRR.. C99 P99 R99 Q99 B96 O98 D99  
8 7 1 PBBQ..P..Q..PAAQ.OC....OC..DDO...RRR C99 P99 B99 O98 Q99 R99 D99  
8 7 1 P.BB..P....OPAAQ.OC..Q.OCDDQ.....RRR C99 P99 O99 Q99 R99 D97 B98  
8 7 1 PBBQ..P..Q.OPAAQ.OC....OC.DD..RRR... O99 D98 R98 Q99 C99 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ.OC....OC.DD.O.RRR.. Q99 C99 R99 O98 D98 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ.OC....OCDD..O.RRR.. R99 Q99 O98 C99 D97 P99 B99  
8 7 1 PBBQ..P..Q..PAAQ..C....OCDD..O.RRR.O C99 O97 P99 D97 Q99 R99 B99  
8 7 1 PBBQ..P..Q.OPAAQ.OC....OCDD...RRR... Q99 D97 R98 O99 C99 P99 B99  
8 7 1 P...BBP.....PAAQ..C..Q.OCDDQ.O.RRR.O C99 P99 Q99 R99 B96 O97 D97  
8 7 1 PBB..OP....OP.AA.OC..Q..CDDQ..RRRQ.. A99 Q98 R98 C99 D97 P99 B99  
8 7 1 P..BB.P.....PAAQ.OC..Q.OCDDQ.O...RRR Q99 O98 D97 C99 P99 R99 B97  
8 7 1 P...BBP....OPAAQ.OC..Q.OCDDQ...RRR.. C99 P99 B96 O99 R99 Q99 D97  
8 7 1 PBBQ..P..Q..PAAQ..C....OC.DD.ORRR..O O97 D98 R98 Q99 C99 P99 B99  
8 7 1 P..QBBP..Q..PAAQ.OC....OC.DD.O...RRR R99 C99 P99 Q99 B96 O98 D98  
8 7 1 P..QBBP..Q.OPAAQ.OC....OC..DD..RRR.. Q99 C99 P99 R99 B96 O99 D99  
8 7 1 PBB...P....OP.AA.OC..Q.OC..QDDRRRQ.. O99 A99 Q98 R98 C99 P99 B99  
8 7 1 P.BB..P.....PAAQ.OC..Q.OCDDQ.O...RRR C99 O98 P99 Q99 R99 D97 B98  
8 7 1 P..BB.P.....PAAQ.OC..Q.OCDDQ.ORRR... R98 C99 P99 Q99 B97 O98 D97  
8 7 1 P.BB..P....OP.AA.OC..Q.OC..QDDRRRQ.. O99 A99 Q98 R98 C99 P99 B98  
8 7 1 P..BB.P....OPAA..OC..Q.OCDDQ..RRRQ.. Q98 R98 O99 C99 P99 D97 B97  
8 7 1 P..QBBP..Q.OPAAQ.OC....OC..DD.RRR... R98 Q99 C99 P99 B96 O99 D99  
8 7 1 P..QBBP..Q..PAAQ..C....OC.DD.ORRR..O Q99 R98 C99 P99 B96 O97 D98  
8 7 1 P..QBBP..Q..PAAQ..C....OC..DDORRR..O R98 C99 P99 Q99 B96 O97 D99  
8 7 1 P.BB..P.....PAA..OC..Q.OCDDQ.ORRRQ.. Q98 R98 C99 P99 B98 O98 D97  
8 7 1 P..QBBP..Q..PAAQ.OC....OCDD..O.RRR.. C99 R99 P99 Q99 B96 O98 D97  
8 7 1 P...BBP.....PAA..OC..Q.OCDDQ.ORRRQ.. Q98 R98 C99 P99 B96 O98 D97  
8 7 1 P..QBBP..Q..PAAQ.OC....OCDD..O...RRR C99 R99 P99 Q99 B96 O98 D97  
8 7 1 P..BB.P.....PAAQ..C..Q.OCDDQ.ORRR..O Q99 O97 R98 C99 P99 D97 B97  
8 7 1 P..BB.P.....PAA..OC..Q.OCDDQ.ORRRQ.. Q98 O98 R98 C99 P99 D97 B97  
